ano;mes;secretaria;regime_subgrupo;folha_total;num_registros;num_matriculas;percentual_na_secretaria
2022;5;Secretaria de Comunicação;comissionados;78545.90000000001;6;6;29.2
2022;5;Secretaria de Comunicação;efetivos;27720.73;4;4;10.31
2022;5;Secretaria de Comunicação;flexiveis;12329.519999999999;8;5;4.58
2022;5;Secretaria de Cultura;efetivos;346762.18;51;45;72.81
2022;5;Secretaria de Cultura;funcao_confianca;57262.61;7;6;12.02
2022;5;Secretaria de Cultura;comissionados;56205.65;5;4;11.8
2022;5;Secretaria de Cultura;flexiveis;16018.88;16;16;3.36
2022;5;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;244762.96;46;41;56.95
2022;5;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;114606.89;14;13;26.66
2022;5;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;66360.27;5;5;15.44
2022;5;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;4086.08;5;5;0.95
2022;5;Secretaria de Esportes e Lazer;efetivos;506006.12;58;52;77.13
2022;5;Secretaria de Esportes e Lazer;funcao_confianca;103694.43;15;13;15.81
2022;5;Secretaria de Esportes e Lazer;comissionados;41989.04;3;3;6.4
2022;5;Secretaria de Esportes e Lazer;flexiveis;4339.2;4;4;0.66
2022;5;Secretaria de Gabinete Central;efetivos;330519.46;34;28;48.56
2022;5;Secretaria de Gabinete Central;funcao_confianca;237689.48;24;20;34.92
2022;5;Secretaria de Gabinete Central;comissionados;107869.6;8;8;15.85
2022;5;Secretaria de Gabinete Central;flexiveis;4556.16;5;5;0.67
2022;5;Secretaria de Governo;funcao_confianca;316221.4;30;24;36.82
2022;5;Secretaria de Governo;comissionados;296531.57;22;21;34.53
2022;5;Secretaria de Governo;efetivos;236317.08;18;14;27.52
2022;5;Secretaria de Governo;flexiveis;9763.199999999999;9;9;1.14
2022;5;Secretaria de Mobilidade;efetivos;96053.72;9;7;56.64
2022;5;Secretaria de Mobilidade;funcao_confianca;61359.829999999994;5;5;36.18
2022;5;Secretaria de Mobilidade;comissionados;12185.62;1;1;7.18
2022;5;Secretaria de Recursos Humanos;efetivos;464803.56;80;59;64.65
2022;5;Secretaria de Recursos Humanos;funcao_confianca;230273.92;30;23;32.03
2022;5;Secretaria de Recursos Humanos;comissionados;17617.8;1;1;2.45
2022;5;Secretaria de Recursos Humanos;flexiveis;6219.5199999999995;4;2;0.87
2022;5;Secretaria de Relações Institucionais e Metropolitanas;efetivos;79058.44;4;4;43.64
2022;5;Secretaria de Relações Institucionais e Metropolitanas;comissionados;61621.520000000004;5;4;34.02
2022;5;Secretaria de Relações Institucionais e Metropolitanas;funcao_confianca;40477.23;5;4;22.34
2022;5;Secretaria de Segurança Urbana;efetivos;3557735.65;386;361;93.93
2022;5;Secretaria de Segurança Urbana;funcao_confianca;212189.91999999998;17;14;5.6
2022;5;Secretaria de Segurança Urbana;comissionados;17617.8;1;1;0.47
2022;5;Secretaria de Serviços Públicos e Obras;efetivos;723472.72;131;113;70.17
2022;5;Secretaria de Serviços Públicos e Obras;funcao_confianca;215791.19;26;23;20.93
2022;5;Secretaria de Serviços Públicos e Obras;comissionados;90731.51000000001;7;7;8.8
2022;5;Secretaria de Serviços Públicos e Obras;flexiveis;1084.8;1;1;0.11
2022;5;Secretaria de Urbanismo e Licenciamento;efetivos;809036.71;128;108;69.26
2022;5;Secretaria de Urbanismo e Licenciamento;funcao_confianca;271033.71;29;22;23.2
2022;5;Secretaria de Urbanismo e Licenciamento;comissionados;54174.66;4;4;4.64
2022;5;Secretaria de Urbanismo e Licenciamento;flexiveis;33890.24;29;25;2.9
2022;5;Secretaria do Meio Ambiente, Parques e Jardins;efetivos;427073.34;61;54;65.47
2022;5;Secretaria do Meio Ambiente, Parques e Jardins;funcao_confianca;181867.91;21;17;27.88
2022;5;Secretaria do Meio Ambiente, Parques e Jardins;comissionados;30114.82;2;2;4.62
2022;5;Secretaria do Meio Ambiente, Parques e Jardins;flexiveis;13262.96;14;13;2.03
2022;6;Inativos e Pensionistas (Encargos);inativos;1152925.4;277;277;100.0
2022;6;Secretaria da Cidadania;efetivos;689688.12;142;123;50.18
2022;6;Secretaria da Cidadania;funcao_confianca;451677.45;55;49;32.86
2022;6;Secretaria da Cidadania;flexiveis;159145.5;32;31;11.58
2022;6;Secretaria da Cidadania;comissionados;73988.2;6;5;5.38
2022;6;Secretaria da Educação;efetivos;29228264.06;4981;4899;90.36
2022;6;Secretaria da Educação;flexiveis;2682233.86;2377;2251;8.29
2022;6;Secretaria da Educação;funcao_confianca;407637.23;42;39;1.26
2022;6;Secretaria da Educação;comissionados;29803.42;2;2;0.09
2022;6;Secretaria da Fazenda;efetivos;1057835.0;169;145;74.01
2022;6;Secretaria da Fazenda;funcao_confianca;353787.9;42;37;24.75
2022;6;Secretaria da Fazenda;flexiveis;17650.399999999998;17;17;1.23
2022;6;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;115621.89;11;10;45.38
2022;6;Secretaria da Habitação e Regularização Fundiária;efetivos;113714.73;18;16;44.63
2022;6;Secretaria da Habitação e Regularização Fundiária;comissionados;17617.8;1;1;6.91
2022;6;Secretaria da Habitação e Regularização Fundiária;flexiveis;7832.0;7;7;3.07
2022;6;Secretaria da Saúde;efetivos;20520418.19;2404;2081;85.31
2022;6;Secretaria da Saúde;funcao_confianca;2253094.73;165;146;9.37
2022;6;Secretaria da Saúde;flexiveis;1198649.2;103;98;4.98
2022;6;Secretaria da Saúde;comissionados;82050.77;8;7;0.34
2022;6;Secretaria de Administração;efetivos;1113952.65;172;144;65.59
2022;6;Secretaria de Administração;funcao_confianca;472778.16;58;50;27.84
2022;6;Secretaria de Administração;comissionados;69464.76000000001;5;5;4.09
2022;6;Secretaria de Administração;flexiveis;42287.119999999995;44;44;2.49
2022;6;Secretaria de Assuntos Jurídicos e Patrimônio;efetivos;1384468.2;115;103;76.39
2022;6;Secretaria de Assuntos Jurídicos e Patrimônio;funcao_confianca;353585.13;32;29;19.51
2022;6;Secretaria de Assuntos Jurídicos e Patrimônio;comissionados;46941.5;3;3;2.59
2022;6;Secretaria de Assuntos Jurídicos e Patrimônio;flexiveis;27451.12;26;26;1.51
2022;6;Secretaria de Comunicação;funcao_confianca;104402.26;16;12;48.11
2022;6;Secretaria de Comunicação;comissionados;78545.90000000001;6;6;36.2
2022;6;Secretaria de Comunicação;efetivos;29877.65;4;4;13.77
2022;6;Secretaria de Comunicação;flexiveis;4163.76;4;4;1.92
2022;6;Secretaria de Cultura;efetivos;305824.09;48;44;69.83
2022;6;Secretaria de Cultura;funcao_confianca;59577.26;7;6;13.6
2022;6;Secretaria de Cultura;comissionados;55153.42;5;4;12.59
2022;6;Secretaria de Cultura;flexiveis;17382.8;17;17;3.97
2022;6;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;305726.09;51;43;58.15
2022;6;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;148245.35;15;13;28.2
2022;6;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;66360.28;5;5;12.62
2022;6;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;5387.84;6;6;1.02
2022;6;Secretaria de Esportes e Lazer;efetivos;445940.63;55;51;72.75
2022;6;Secretaria de Esportes e Lazer;funcao_confianca;120707.25;16;13;19.69
2022;6;Secretaria de Esportes e Lazer;comissionados;41989.04;3;3;6.85
2022;6;Secretaria de Esportes e Lazer;flexiveis;4339.2;4;4;0.71
2022;6;Secretaria de Gabinete Central;efetivos;268482.29;31;28;42.96
2022;6;Secretaria de Gabinete Central;funcao_confianca;243070.56;22;21;38.9
2022;6;Secretaria de Gabinete Central;comissionados;107869.6;8;8;17.26
2022;6;Secretaria de Gabinete Central;flexiveis;5514.0;6;6;0.88
2022;6;Secretaria de Governo;efetivos;388118.06;27;23;41.81
2022;6;Secretaria de Governo;comissionados;264976.23;21;20;28.54
2022;6;Secretaria de Governo;funcao_confianca;262473.52;26;24;28.27
2022;6;Secretaria de Governo;flexiveis;12800.64;11;10;1.38
2022;6;Secretaria de Mobilidade;efetivos;87203.76999999999;8;7;53.8
2022;6;Secretaria de Mobilidade;funcao_confianca;62706.82;5;5;38.68
2022;6;Secretaria de Mobilidade;comissionados;12185.62;1;1;7.52
2022;6;Secretaria de Recursos Humanos;efetivos;447746.36;79;63;67.64
2022;6;Secretaria de Recursos Humanos;funcao_confianca;193710.36;23;22;29.26
2022;6;Secretaria de Recursos Humanos;comissionados;17617.8;1;1;2.66
2022;6;Secretaria de Recursos Humanos;flexiveis;2859.6;4;4;0.43
2022;6;Secretaria de Relações Institucionais e Metropolitanas;comissionados;54174.65;4;4;41.29
2022;6;Secretaria de Relações Institucionais e Metropolitanas;funcao_confianca;43716.14;5;4;33.32
2022;6;Secretaria de Relações Institucionais e Metropolitanas;efetivos;33302.78;4;4;25.38
2022;6;Secretaria de Segurança Urbana;efetivos;3374808.87;401;364;94.13
2022;6;Secretaria de Segurança Urbana;funcao_confianca;192649.71;15;14;5.37
2022;6;Secretaria de Segurança Urbana;comissionados;17617.8;1;1;0.49
2022;6;Secretaria de Serviços Públicos e Obras;efetivos;769265.85;123;115;71.62
2022;6;Secretaria de Serviços Públicos e Obras;funcao_confianca;212277.99;25;22;19.76
2022;6;Secretaria de Serviços Públicos e Obras;comissionados;91408.51000000001;8;7;8.51
2022;6;Secretaria de Serviços Públicos e Obras;flexiveis;1084.8;1;1;0.1
2022;6;Secretaria de Urbanismo e Licenciamento;efetivos;878311.62;128;116;75.09
2022;6;Secretaria de Urbanismo e Licenciamento;funcao_confianca;207175.77;24;22;17.71
2022;6;Secretaria de Urbanismo e Licenciamento;comissionados;54174.66;4;4;4.63
2022;6;Secretaria de Urbanismo e Licenciamento;flexiveis;29992.719999999998;30;30;2.56
2022;6;Secretaria do Meio Ambiente, Parques e Jardins;efetivos;430354.01;63;54;71.27
2022;6;Secretaria do Meio Ambiente, Parques e Jardins;funcao_confianca;131793.33;15;15;21.83
2022;6;Secretaria do Meio Ambiente, Parques e Jardins;comissionados;29803.42;2;2;4.94
2022;6;Secretaria do Meio Ambiente, Parques e Jardins;flexiveis;11902.0;13;13;1.97
2022;7;Inativos e Pensionistas (Encargos);inativos;1161672.62;276;276;100.0
2022;7;Secretaria da Cidadania;efetivos;756859.14;146;123;50.82
2022;7;Secretaria da Cidadania;funcao_confianca;491531.62;59;48;33.0
2022;7;Secretaria da Cidadania;flexiveis;167183.72;35;30;11.23
2022;7;Secretaria da Cidadania;comissionados;73807.14;7;5;4.96
2022;7;Secretaria da Educação;efetivos;29671771.92;5076;4954;91.61
2022;7;Secretaria da Educação;flexiveis;2207934.53;2106;2086;6.82
2022;7;Secretaria da Educação;funcao_confianca;480824.65;53;41;1.48
2022;7;Secretaria da Educação;comissionados;29803.42;2;2;0.09
2022;7;Secretaria da Fazenda;efetivos;1040628.3;164;143;72.91
2022;7;Secretaria da Fazenda;funcao_confianca;373823.44;46;38;26.19
2022;7;Secretaria da Fazenda;flexiveis;12893.36;13;13;0.9
2022;7;Secretaria da Habitação e Regularização Fundiária;efetivos;113099.89;18;16;52.25
2022;7;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;79251.85;10;9;36.61
2022;7;Secretaria da Habitação e Regularização Fundiária;comissionados;17617.8;1;1;8.14
2022;7;Secretaria da Habitação e Regularização Fundiária;flexiveis;6508.799999999999;7;7;3.01
2022;7;Secretaria da Saúde;efetivos;21465737.77;2557;2068;86.13
2022;7;Secretaria da Saúde;funcao_confianca;2269351.73;187;151;9.11
2022;7;Secretaria da Saúde;flexiveis;1085011.15;98;93;4.35
2022;7;Secretaria da Saúde;comissionados;103179.95;8;7;0.41
2022;7;Secretaria de Administração;efetivos;1005879.53;160;135;63.52
2022;7;Secretaria de Administração;funcao_confianca;471995.82;68;53;29.81
2022;7;Secretaria de Administração;comissionados;57939.85;5;4;3.66
2022;7;Secretaria de Administração;flexiveis;47773.6;44;44;3.02
2022;7;Secretaria de Assuntos Jurídicos e Patrimônio;efetivos;1339652.92;123;105;78.67
2022;7;Secretaria de Assuntos Jurídicos e Patrimônio;funcao_confianca;307683.72000000003;35;30;18.07
2022;7;Secretaria de Assuntos Jurídicos e Patrimônio;comissionados;46941.5;3;3;2.76
2022;7;Secretaria de Assuntos Jurídicos e Patrimônio;flexiveis;8595.36;10;10;0.5
2022;7;Secretaria de Comunicação;comissionados;100646.51000000001;8;6;41.47
2022;7;Secretaria de Comunicação;funcao_confianca;98434.22;14;12;40.56
2022;7;Secretaria de Comunicação;efetivos;40368.77;5;4;16.63
2022;7;Secretaria de Comunicação;flexiveis;3254.3999999999996;3;3;1.34
2022;7;Secretaria de Cultura;efetivos;263880.06;48;43;65.34
2022;7;Secretaria de Cultura;comissionados;64329.5;6;4;15.93
2022;7;Secretaria de Cultura;funcao_confianca;57711.07;7;6;14.29
2022;7;Secretaria de Cultura;flexiveis;17935.36;18;18;4.44
2022;7;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;246236.91999999998;45;41;53.14
2022;7;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;134130.89;18;13;28.95
2022;7;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;73807.13;6;5;15.93
2022;7;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;9213.04;9;8;1.99
2022;7;Secretaria de Esportes e Lazer;efetivos;445837.11;62;51;70.6
2022;7;Secretaria de Esportes e Lazer;funcao_confianca;127525.23;18;13;20.2
2022;7;Secretaria de Esportes e Lazer;comissionados;50112.89;4;3;7.94
2022;7;Secretaria de Esportes e Lazer;flexiveis;7991.36;8;8;1.27
2022;7;Secretaria de Gabinete Central;efetivos;301080.17;33;28;45.04
2022;7;Secretaria de Gabinete Central;funcao_confianca;267296.42;27;21;39.99
2022;7;Secretaria de Gabinete Central;comissionados;95683.98000000001;7;7;14.31
2022;7;Secretaria de Gabinete Central;flexiveis;4429.2;5;5;0.66
2022;7;Secretaria de Governo;efetivos;396523.17;33;28;37.69
2022;7;Secretaria de Governo;comissionados;318552.4;25;22;30.28
2022;7;Secretaria de Governo;funcao_confianca;313061.67;32;25;29.76
2022;7;Secretaria de Governo;flexiveis;23810.16;22;22;2.26
2022;7;Secretaria de Mobilidade;efetivos;86064.51;7;7;51.11
2022;7;Secretaria de Mobilidade;funcao_confianca;70156.54000000001;7;5;41.66
2022;7;Secretaria de Mobilidade;comissionados;12185.62;1;1;7.24
2022;7;Secretaria de Recursos Humanos;efetivos;444359.17;76;63;61.33
2022;7;Secretaria de Recursos Humanos;funcao_confianca;255307.61;28;23;35.24
2022;7;Secretaria de Recursos Humanos;comissionados;17617.8;1;1;2.43
2022;7;Secretaria de Recursos Humanos;flexiveis;7273.52;8;8;1.0
2022;7;Secretaria de Relações Institucionais e Metropolitanas;comissionados;82386.05;6;4;58.39
2022;7;Secretaria de Relações Institucionais e Metropolitanas;funcao_confianca;38305.94;4;4;27.15
2022;7;Secretaria de Relações Institucionais e Metropolitanas;efetivos;20393.510000000002;4;3;14.45
2022;7;Secretaria de Segurança Urbana;efetivos;3300377.4;414;363;93.27
2022;7;Secretaria de Segurança Urbana;funcao_confianca;220405.81;19;15;6.23
2022;7;Secretaria de Segurança Urbana;comissionados;17617.8;1;1;0.5
2022;7;Secretaria de Serviços Públicos e Obras;efetivos;754429.03;132;114;68.42
2022;7;Secretaria de Serviços Públicos e Obras;funcao_confianca;239610.94;28;23;21.73
2022;7;Secretaria de Serviços Públicos e Obras;comissionados;107664.26000000001;9;7;9.76
2022;7;Secretaria de Serviços Públicos e Obras;flexiveis;976.32;2;2;0.09
2022;7;Secretaria de Urbanismo e Licenciamento;efetivos;873095.44;139;116;72.65
2022;7;Secretaria de Urbanismo e Licenciamento;funcao_confianca;216605.47999999998;25;22;18.02
2022;7;Secretaria de Urbanismo e Licenciamento;comissionados;80004.45;7;4;6.66
2022;7;Secretaria de Urbanismo e Licenciamento;flexiveis;32069.92;30;30;2.67
2022;7;Secretaria do Meio Ambiente, Parques e Jardins;efetivos;498194.7;68;53;69.94
2022;7;Secretaria do Meio Ambiente, Parques e Jardins;funcao_confianca;170602.28;20;17;23.95
2022;7;Secretaria do Meio Ambiente, Parques e Jardins;comissionados;29803.42;2;2;4.18
2022;7;Secretaria do Meio Ambiente, Parques e Jardins;flexiveis;13765.199999999999;14;14;1.93
2022;8;Inativos e Pensionistas (Encargos);inativos;1091282.17;273;273;100.0
2022;8;Secretaria da Cidadania;efetivos;716168.58;139;128;51.34
2022;8;Secretaria da Cidadania;funcao_confianca;453526.11;56;48;32.51
2022;8;Secretaria da Cidadania;flexiveis;158939.82;33;30;11.39
2022;8;Secretaria da Cidadania;comissionados;66360.26000000001;5;5;4.76
2022;8;Secretaria da Educação;efetivos;29603469.67;4979;4896;92.69
2022;8;Secretaria da Educação;flexiveis;1880220.3;2202;2159;5.89
2022;8;Secretaria da Educação;funcao_confianca;424494.03;45;41;1.33
2022;8;Secretaria da Educação;comissionados;29803.42;2;2;0.09
2022;8;Secretaria da Fazenda;efetivos;1036492.49;159;141;74.63
2022;8;Secretaria da Fazenda;funcao_confianca;341174.05;47;38;24.57
2022;8;Secretaria da Fazenda;flexiveis;11114.56;11;10;0.8
2022;8;Secretaria da Habitação e Regularização Fundiária;efetivos;137098.51;20;20;54.82
2022;8;Secretaria da Habitação e Regularização Fundiária;funcao_confianca;76685.63;11;9;30.66
2022;8;Secretaria da Habitação e Regularização Fundiária;comissionados;29803.42;2;2;11.92
2022;8;Secretaria da Habitação e Regularização Fundiária;flexiveis;6508.799999999999;7;7;2.6
2022;8;Secretaria da Saúde;efetivos;19640260.17;2289;2068;85.44
2022;8;Secretaria da Saúde;funcao_confianca;2153385.47;171;151;9.37
2022;8;Secretaria da Saúde;flexiveis;1100628.04;99;97;4.79
2022;8;Secretaria da Saúde;comissionados;93836.0;7;7;0.41
2022;8;Secretaria de Administração;efetivos;1007189.49;166;147;61.54
2022;8;Secretaria de Administração;funcao_confianca;519425.7;61;53;31.74
2022;8;Secretaria de Administração;comissionados;59232.43;5;4;3.62
2022;8;Secretaria de Administração;flexiveis;50849.84;55;55;3.11
2022;8;Secretaria de Assuntos Jurídicos e Patrimônio;efetivos;1457630.28;118;105;80.16
2022;8;Secretaria de Assuntos Jurídicos e Patrimônio;funcao_confianca;307696.88;37;29;16.92
2022;8;Secretaria de Assuntos Jurídicos e Patrimônio;comissionados;46941.5;3;3;2.58
2022;8;Secretaria de Assuntos Jurídicos e Patrimônio;flexiveis;6142.639999999999;7;7;0.34
2022;8;Secretaria de Comunicação;funcao_confianca;111800.26;18;12;51.65
2022;8;Secretaria de Comunicação;comissionados;72859.28;6;6;33.66
2022;8;Secretaria de Comunicação;efetivos;28563.34;4;4;13.19
2022;8;Secretaria de Comunicação;flexiveis;3254.3999999999996;3;3;1.5
2022;8;Secretaria de Cultura;efetivos;248713.38;46;43;66.36
2022;8;Secretaria de Cultura;comissionados;54174.66;4;4;14.46
2022;8;Secretaria de Cultura;funcao_confianca;52099.96;6;6;13.9
2022;8;Secretaria de Cultura;flexiveis;19786.8;19;18;5.28
2022;8;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;efetivos;239391.73;46;41;51.1
2022;8;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;funcao_confianca;142061.77;14;13;30.32
2022;8;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;comissionados;77868.85;5;5;16.62
2022;8;Secretaria de Desenvolvimento Econômico, Trabalho e Turismo;flexiveis;9178.48;9;9;1.96
2022;8;Secretaria de Esportes e Lazer;efetivos;460443.68;54;51;76.16
2022;8;Secretaria de Esportes e Lazer;funcao_confianca;93232.89;12;12;15.42
2022;8;Secretaria de Esportes e Lazer;comissionados;41989.03;3;3;6.95
2022;8;Secretaria de Esportes e Lazer;flexiveis;8913.039999999999;9;9;1.47
2022;8;Secretaria de Gabinete Central;efetivos;333082.5;30;28;49.72
2022;8;Secretaria de Gabinete Central;funcao_confianca;215227.91;21;20;32.13
2022;8;Secretaria de Gabinete Central;comissionados;116438.65000000001;9;8;17.38
2022;8;Secretaria de Gabinete Central;flexiveis;5163.12;6;6;0.77
2022;8;Secretaria de Governo;efetivos;320159.16;30;26;35.56
2022;8;Secretaria de Governo;funcao_confianca;282589.5;28;25;31.39
2022;8;Secretaria de Governo;comissionados;266698.84;19;19;29.62
2022;8;Secretaria de Governo;flexiveis;30838.88;30;30;3.43
2022;8;Secretaria de Mobilidade;efetivos;87019.23;8;7;49.67
2022;8;Secretaria de Mobilidade;funcao_confianca;61788.200000000004;5;5;35.27
