ano;mes;regime;folha_total;num_registros;num_matriculas;percentual
2026;5;C.L.T./PROF/TMP/HORISTA;1398178.34;185;184;1.16
2026;5;MEDICOS PLANTONISTAS/ESTATUT.;1319868.24;38;35;1.1
2026;5;C.L.T.                     C;1044268.66;223;206;0.87
2026;5;COMIS ESTAT/MENSAL(INCORPORAN);728015.14;35;31;0.61
2026;5;APOS/PENS-CLT/COMPL.INSS     P;642866.92;124;124;0.54
2026;5;ESTAGIARIOS;627109.6;603;594;0.52
2026;5;AGENTE POLITICO              S;588456.7000000001;26;24;0.49
2026;5;ACUMULO DE GRATTIFICACAO-ESTAT;549922.12;25;23;0.46
2026;5;APOS/INAT-CLT/COMPL.INSS     P;482567.76;60;60;0.4
2026;5;EST MEN COMISS RPC;340743.42;32;28;0.28
2026;5;COMIS.ESTAT/HOR(INCORPORANDO);328856.08;12;12;0.27
2026;5;AGENTE HONORIFICO;275090.79;32;30;0.23
2026;5;COMIS ESTAT MENS(CARGO ORIGEM);196287.41999999998;3;3;0.16
2026;5;ACUM FG-ANT.COM.EST.HR.C.ORIG;116709.37;4;4;0.1
2026;5;EST HOR COMISS/FG RPC;95266.29;4;3;0.08
2026;5;COMIS. ESTAT. INT. NOVO;81992.43;5;5;0.07
2026;5;EST MEN FG RPC;69330.75;8;8;0.06
2026;5;COMISSAO/EXTERNO - EDUCACAO  S;30767.980000000003;2;2;0.03
2026;5;PREFEITO                     S;29363.01;1;1;0.02
2026;5;AGENTE POLITICO RPPS NOVOS;22497.08;1;1;0.02
2026;5;CONS.TUTELAR RPPS;18886.81;2;2;0.02
2026;5;VICE PREFEITO                S;17617.8;1;1;0.01
2026;5;C.L.T. MENSAL/TEMP;8051.35;9;9;0.01
2026;6;PROF/HOR/ESTAT - LEI 8336/2007;24091157.54;1871;1858;19.53
2026;6;ESTATUTARIOS MEN/ LEI 8336/07;23559914.12;3081;2796;19.09
2026;6;EST MENS RPC;9119984.86;1776;1637;7.39
2026;6;ESTATUTARIO                  E;8177851.08;656;591;6.63
2026;6;ESTAT. HORISTAS/NOVOS 8336/07;8018388.4799999995;762;662;6.5
2026;6;COMIS.ESTAT/MENSAL NOVOS (INC);6243370.12;456;396;5.06
2026;6;ESTATUTARIO/HORISTAS         E;6117509.63;395;353;4.96
2026;6;EST HOR RPC;5809665.7;588;524;4.71
2026;6;PROF/HORISTAS/ESTATUTARIOS   E;5482210.09;277;274;4.44
2026;6;PROF/EVENT/SUBST/AUTONOMOS   A;5453973.1;2610;2587;4.42
2026;6;ACUMULO DE GRATIF-ESTAT NOVOS;3401641.5100000002;203;173;2.76
2026;6;MED.PLANT.ESTAT -LEI 8336/2007;2610183.4899999998;115;92;2.12
2026;6;COMISSAO/EXTERNO             S;2435298.4699999997;153;146;1.97
2026;6;EST HOR PEB RPC;1880364.25;239;238;1.52
2026;6;COMIS.ESTAT/HOR(INCORP)NOVOS;1756524.01;80;72;1.42
2026;6;C.L.T./PROF/TMP/HORISTA;1631407.52;222;221;1.32
2026;6;MEDICOS PLANTONISTAS/ESTATUT.;1298007.81;42;34;1.05
2026;6;C.L.T.                     C;1083558.96;234;215;0.88
2026;6;COMIS ESTAT/MENSAL(INCORPORAN);699976.49;33;31;0.57
2026;6;APOS/PENS-CLT/COMPL.INSS     P;637325.63;123;123;0.52
2026;6;ACUMULO DE GRATTIFICACAO-ESTAT;636425.92;29;25;0.52
2026;6;ESTAGIARIOS;607462.5599999999;601;599;0.49
2026;6;AGENTE POLITICO              S;505861.14;22;22;0.41
2026;6;APOS/INAT-CLT/COMPL.INSS     P;483421.8;60;60;0.39
2026;6;COMIS.ESTAT/HOR(INCORPORANDO);371838.04;15;12;0.3
2026;6;EST MEN COMISS RPC;324619.93;30;29;0.26
2026;6;AGENTE HONORIFICO;264384.07;32;29;0.21
2026;6;ACUM FG-ANT.COM.EST.HR.C.ORIG;126420.3;5;4;0.1
2026;6;EST HOR COMISS/FG RPC;110341.86;4;3;0.09
2026;6;COMIS. ESTAT. INT. NOVO;90007.43;6;5;0.07
2026;6;C.L.T. MENSAL/TEMP;78082.79;22;22;0.06
2026;6;COMIS ESTAT MENS(CARGO ORIGEM);75008.56999999999;2;2;0.06
2026;6;EST MEN FG RPC;63947.77;8;8;0.05
2026;6;COMISSAO/EXTERNO - EDUCACAO  S;33870.75;3;2;0.03
2026;6;PREFEITO                     S;28384.24;1;1;0.02
2026;6;AGENTE POLITICO RPPS NOVOS;22497.08;1;1;0.02
2026;6;CONS.TUTELAR RPPS;18941.85;2;2;0.02
2026;6;VICE PREFEITO                S;17617.8;1;1;0.01
2026;6;COMISSIONADO SPPREV;16729.93;1;1;0.01
2026;7;PROF/HOR/ESTAT - LEI 8336/2007;29287963.01;3329;1857;21.09
2026;7;ESTATUTARIOS MEN/ LEI 8336/07;27236414.62;4729;2798;19.61
2026;7;ESTATUTARIO                  E;10297334.21;1021;588;7.41
2026;7;EST MENS RPC;9841699.06;1866;1694;7.09
2026;7;ESTAT. HORISTAS/NOVOS 8336/07;9194640.66;1087;664;6.62
2026;7;ESTATUTARIO/HORISTAS         E;6968039.53;539;353;5.02
2026;7;PROF/HORISTAS/ESTATUTARIOS   E;6451434.73;474;273;4.65
2026;7;COMIS.ESTAT/MENSAL NOVOS (INC);6038745.9799999995;527;389;4.35
2026;7;EST HOR RPC;5934169.44;639;522;4.27
2026;7;PROF/EVENT/SUBST/AUTONOMOS   A;5366031.12;2608;2607;3.86
2026;7;ACUMULO DE GRATIF-ESTAT NOVOS;3340361.94;328;170;2.41
2026;7;COMISSAO/EXTERNO             S;2890997.91;172;153;2.08
2026;7;MED.PLANT.ESTAT -LEI 8336/2007;2562317.49;129;91;1.84
2026;7;EST HOR PEB RPC;1877867.86;238;238;1.35
2026;7;COMIS.ESTAT/HOR(INCORP)NOVOS;1848466.48;93;70;1.33
2026;7;C.L.T./PROF/TMP/HORISTA;1679636.1;218;218;1.21
2026;7;MEDICOS PLANTONISTAS/ESTATUT.;1362603.41;44;34;0.98
2026;7;C.L.T.                     C;1162221.4;274;213;0.84
2026;7;COMIS ESTAT/MENSAL(INCORPORAN);690951.54;44;30;0.5
2026;7;ACUMULO DE GRATTIFICACAO-ESTAT;666577.84;46;25;0.48
2026;7;APOS/PENS-CLT/COMPL.INSS     P;622808.98;120;120;0.45
2026;7;ESTAGIARIOS;601204.24;603;581;0.43
2026;7;AGENTE POLITICO              S;554552.8400000001;22;22;0.4
2026;7;APOS/INAT-CLT/COMPL.INSS     P;481967.29;60;60;0.35
2026;7;COMIS.ESTAT/HOR(INCORPORANDO);368572.96;14;11;0.27
2026;7;EST MEN COMISS RPC;360979.11;41;30;0.26
2026;7;AGENTE HONORIFICO;279090.14;35;32;0.2
2026;7;ACUM FG-ANT.COM.EST.HR.C.ORIG;206635.66000000003;7;4;0.15
2026;7;COMIS ESTAT MENS(CARGO ORIGEM);146646.54;4;3;0.11
2026;7;EST HOR COMISS/FG RPC;110666.02;4;3;0.08
2026;7;COMIS. ESTAT. INT. NOVO;88047.83;6;6;0.06
2026;7;C.L.T. MENSAL/TEMP;82636.5;22;22;0.06
2026;7;EST MEN FG RPC;82105.62;9;8;0.06
2026;7;AGENTE POLITICO RPPS NOVOS;80814.31;4;2;0.06
2026;7;COMISSAO/EXTERNO - EDUCACAO  S;39053.350000000006;3;2;0.03
2026;7;PREFEITO                     S;29363.01;1;1;0.02
2026;7;CONS.TUTELAR RPPS;18363.93;2;2;0.01
2026;7;VICE PREFEITO                S;17617.8;1;1;0.01
2026;7;COMISSIONADO SPPREV;16729.92;1;1;0.01
2026;8;PROF/HOR/ESTAT - LEI 8336/2007;24669471.05;1868;1854;19.77
2026;8;ESTATUTARIOS MEN/ LEI 8336/07;23620761.28;3032;2791;18.93
2026;8;EST MENS RPC;9936525.88;1842;1714;7.96
2026;8;ESTATUTARIO                  E;8255883.57;623;582;6.62
2026;8;ESTAT. HORISTAS/NOVOS 8336/07;8213128.78;743;658;6.58
2026;8;ESTATUTARIO/HORISTAS         E;6509733.84;381;351;5.22
2026;8;COMIS.ESTAT/MENSAL NOVOS (INC);6128810.94;457;396;4.91
2026;8;EST HOR RPC;5986207.81;597;544;4.8
2026;8;PROF/HORISTAS/ESTATUTARIOS   E;5519799.96;278;274;4.42
2026;8;ACUMULO DE GRATIF-ESTAT NOVOS;3241720.53;199;172;2.6
2026;8;C.L.T./PROF/TMP/HORISTA;3216294.92;562;561;2.58
2026;8;PROF/EVENT/SUBST/AUTONOMOS   A;3036582.75;2271;2271;2.43
2026;8;COMISSAO/EXTERNO             S;2680451.46;161;152;2.15
2026;8;MED.PLANT.ESTAT -LEI 8336/2007;2484104.84;103;91;1.99
2026;8;EST HOR PEB RPC;1895055.47;238;238;1.52
2026;8;COMIS.ESTAT/HOR(INCORP)NOVOS;1678150.79;80;72;1.34
2026;8;MEDICOS PLANTONISTAS/ESTATUT.;1209030.21;38;34;0.97
2026;8;C.L.T.                     C;1086588.18;229;213;0.87
2026;8;COMIS ESTAT/MENSAL(INCORPORAN);639954.16;35;31;0.51
2026;8;ACUMULO DE GRATTIFICACAO-ESTAT;627480.78;26;24;0.5
2026;8;APOS/PENS-CLT/COMPL.INSS     P;613614.84;119;119;0.49
2026;8;ESTAGIARIOS;588108.96;582;559;0.47
2026;8;AGENTE POLITICO              S;522146.11000000004;23;23;0.42
2026;8;APOS/INAT-CLT/COMPL.INSS     P;484372.56;60;60;0.39
2026;8;COMIS.ESTAT/HOR(INCORPORANDO);357273.56;11;11;0.29
2026;8;COMIS ESTAT MENS(CARGO ORIGEM);352834.59;5;4;0.28
2026;8;EST MEN COMISS RPC;325632.44;30;29;0.26
2026;8;AGENTE HONORIFICO;293538.55;36;33;0.24
2026;8;ACUM FG-ANT.COM.EST.HR.C.ORIG;124436.45;4;4;0.1
2026;8;EST HOR COMISS/FG RPC;95735.76999999999;4;4;0.08
2026;8;COMIS. ESTAT. INT. NOVO;92337.34;7;6;0.07
2026;8;EST MEN FG RPC;86664.88;10;10;0.07
2026;8;C.L.T. MENSAL/TEMP;84943.03;22;22;0.07
2026;8;AGENTE POLITICO RPPS NOVOS;42010.61;2;2;0.03
2026;8;COMISSAO/EXTERNO - EDUCACAO  S;30488.09;2;2;0.02
2026;8;COMISSIONADO SPPREV;18706.06;1;1;0.01
2026;8;CONS.TUTELAR RPPS;18363.93;2;2;0.01
2026;8;VICE PREFEITO                S;17617.8;1;1;0.01
2026;8;PREFEITO                     S;0.0;1;1;0.0
